DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Đường B Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","2,1 tỷ",,63 m²,Chưa bàn giao,"33,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Số 29 Đường 4, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,979 tỷ",Moonlight Avenue,70.15 m²,Chưa bàn giao,"70,98 triệu/m²",2 phòng,2 phòng,18,,,,,
"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,35 tỷ",Lotus Garden,53 m²,Đã bàn giao,"44,34 triệu/m²",1 phòng,1 phòng,6,,,Đông Nam,,
"Đường Tam Bình, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,2 tỷ",,51 m²,Đã bàn giao,"23,53 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",Masteri Thảo Điền,1 m²,Đã bàn giao,"1,75 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","4,9 tỷ",Celadon City,96 m²,Đã bàn giao,"51,04 triệu/m²",2 phòng,2 phòng,,,,,,
"119, Bình Long, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",2 tỷ,Căn hộ 8X Rainbow (Ngọc Đông Dương),83 m²,Đã bàn giao,"24,1 triệu/m²",3 phòng,2 phòng,,,,,,
"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","1,48 tỷ",Melody Residences,73 m²,Đã bàn giao,"20,27 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","7,999999999 tỷ",Celadon City,121 m²,Chưa bàn giao,"66,12 triệu/m²",3 phòng,3 phòng,,,,,,
"Đương N3, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","5,2 tỷ",,96 m²,Chưa bàn giao,"54,17 triệu/m²",2 phòng,2 phòng,3,,,,Đông Bắc,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","4,28 tỷ",Eco Green Sài Gòn,81 m²,Đã bàn giao,"52,84 triệu/m²",3 phòng,2 phòng,,,,,,
"Lương Định Của, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,9 tỷ",De Capella,82 m²,Đã bàn giao,"59,76 triệu/m²",2 phòng,2 phòng,,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,35 tỷ",Centum Wealth Complex,54 m²,Đã bàn giao,"43,52 triệu/m²",2 phòng,1 phòng,,,Nhà trống,,Đông,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,95 tỷ",Centum Wealth Complex,90 m²,Đã bàn giao,"32,78 triệu/m²",3 phòng,2 phòng,,,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,42 tỷ",Celadon City,53 m²,Đã bàn giao,"45,66 triệu/m²",1 phòng,1 phòng,,,,,,
"113/89, An Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",934 triệu,Chung cư Lê Thành,68 m²,Đã bàn giao,"13,74 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","1,95 tỷ",The Western Capital,50 m²,Đã bàn giao,39 triệu/m²,2 phòng,,,Đang chờ sổ,,Nam,Bắc,
"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,615 tỷ",,132 m²,Chưa bàn giao,"27,39 triệu/m²",2 phòng,2 phòng,,,,,,
"228, Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","2,25 tỷ",Chung cư Gò Dầu 2,74 m²,Đã bàn giao,"30,41 triệu/m²",3 phòng,,,,,,,Căn góc
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,4 tỷ",Oriental Plaza (Âu Cơ Tower),106 m²,Đã bàn giao,"32,08 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"628, Đường Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,168 tỷ",,108 m²,Đã bàn giao,"57,11 triệu/m²",2 phòng,2 phòng,8,,,Đông Nam,Tây Bắc,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,39 tỷ",Celadon City,53 m²,Chưa bàn giao,"45,09 triệu/m²",1 phòng,1 phòng,,,,,,
"Song Hành, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,8 tỷ",,165 m²,Chưa bàn giao,"47,27 triệu/m²",3 phòng,3 phòng,,Đã có sổ,,,,
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,9 tỷ",Oriental Plaza (Âu Cơ Tower),106 m²,Đã bàn giao,"36,79 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"359, Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","1,68 tỷ",,50 m²,Đã bàn giao,"33,6 triệu/m²",1 phòng,1 phòng,8,,,,Tây,
"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","2,95 tỷ",Green River - Quận 8,85 m²,Chưa bàn giao,"34,71 triệu/m²",3 phòng,2 phòng,10,,,,Đông Nam,
"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,5 tỷ",The Era Town (A1 Riverside),67 m²,Đã bàn giao,"22,39 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,95 tỷ",Hưng Vượng 3,71 m²,Đã bàn giao,"41,55 triệu/m²",2 phòng,,3,,,Bắc,Nam,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","5,35 tỷ",Celadon City,112 m²,Đã bàn giao,"47,77 triệu/m²",2 phòng,,,Đang chờ sổ,Nhà trống,,,
"Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh","1,52 tỷ",Chung cư Mỹ Đức,93 m²,Đã bàn giao,"16,34 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,3 tỷ",Akari City,56 m²,Đã bàn giao,"41,07 triệu/m²",2 phòng,1 phòng,,,Nhà trống,,,
"16, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","1,8 tỷ",Sky Center,38 m²,Đã bàn giao,"47,37 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Lầu 1, Nguyễn Kim, Phường 7, Quận 10, Tp Hồ Chí Minh","2,5 triệu",,68 m²,Chưa bàn giao,36.765 đ/m²,1 phòng,1 phòng,,Đã có sổ,,,,
"79-81, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","3,5 tỷ",Saigonres Plaza,85 m²,Đã bàn giao,"41,18 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"116 LY CHIEU HOANG P10 Q6, Đường Lý Chiêu Hoàng, Phường 11, Quận 6, Tp Hồ Chí Minh","2,65 tỷ",,70 m²,Đã bàn giao,"37,86 triệu/m²",2 phòng,2 phòng,6,,,,Bắc,
"Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","2,48 tỷ",,60 m²,Chưa bàn giao,"41,33 triệu/m²",1 phòng,1 phòng,10,Đã có sổ,,,,
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","4,7 tỷ",Vinhomes Central Park,80 m²,Đã bàn giao,"58,75 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"205, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","4,7 tỷ",The Hyco4 Tower,132 m²,Đã bàn giao,"35,61 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Cửu Phú, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,45 tỷ",Tecco Town Bình Tân,55 m²,Đã bàn giao,"26,36 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Đường D5, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","2,5 tỷ",Chung cư D5 Bình Thạnh,73 m²,Chưa bàn giao,"34,25 triệu/m²",2 phòng,2 phòng,,,,,,
"Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh","3,75 tỷ",Asiana Capella,71 m²,Đã bàn giao,"52,82 triệu/m²",2 phòng,2 phòng,10,,,,Đông Bắc,
"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,1 tỷ",Căn hộ D’Lusso,72 m²,Đã bàn giao,"70,83 triệu/m²",2 phòng,2 phòng,17,,,Đông Nam,,
"Lê Đức Thọ, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","2,5 tỷ",Gia Phát Apartment,63 m²,Đã bàn giao,"39,68 triệu/m²",2 phòng,2 phòng,13,,,,Tây Bắc,
"13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,5 tỷ",Sài Gòn Intela,49 m²,Chưa bàn giao,"30,61 triệu/m²",2 phòng,2 phòng,19,,,,Đông,
"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2 tỷ,Topaz Garden,75 m²,Đã bàn giao,"26,67 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","3,5 tỷ",Eco Green Sài Gòn,66 m²,Đã bàn giao,"53,03 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,4 tỷ",Lumiere Boulevard,75 m²,Chưa bàn giao,"58,67 triệu/m²",2 phòng,,,,,,,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","5,5 tỷ",,103 m²,Chưa bàn giao,"53,4 triệu/m²",3 phòng,,,,,,,
"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","2,15 tỷ",Carina Plaza,105 m²,Đã bàn giao,"20,48 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","6,5 tỷ",Kingdom 101,79 m²,Đã bàn giao,"82,28 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Tôn Dật Tiên, Phường Tân Phú, Quận 7, Hồ Chí Minh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","5,5 tỷ",Scenic Valley 1,103 m²,Đã bàn giao,"53,4 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"91, Phạm Văn Hai, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh","1,25 tỷ",Central Plaza - 91 Phạm Văn Hai,60 m²,Đã bàn giao,"20,83 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,177 tỷ",Belleza Apartment,88 m²,Đã bàn giao,"13,38 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","1,49 tỷ",Saigon Pearl,71 m²,Đã bàn giao,"20,99 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,25 tỷ",Centum Wealth Complex,56 m²,Đã bàn giao,"40,18 triệu/m²",2 phòng,1 phòng,,,,,,
"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,8 tỷ",Hưng Vượng 2,70 m²,Đã bàn giao,40 triệu/m²,2 phòng,2 phòng,4,,,,,
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",550 triệu,,34 m²,Đã bàn giao,"16,18 triệu/m²",1 phòng,1 phòng,11,,,,Tây Nam,
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",630 triệu,,34 m²,Đã bàn giao,"18,53 triệu/m²",1 phòng,1 phòng,14,,,,Tây Bắc,
"Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",390 triệu,,52 m²,Chưa bàn giao,"7,5 triệu/m²",2 phòng,2 phòng,,,,,,
"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","1,887 tỷ",The Western Capital,50 m²,Đã bàn giao,"37,74 triệu/m²",2 phòng,1 phòng,30,,,,Bắc,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","5,7 tỷ",Celadon City,111 m²,Đã bàn giao,"51,35 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","4,11 tỷ",Sunrise CityView,76 m²,Đã bàn giao,"54,08 triệu/m²",2 phòng,2 phòng,,,,Nam,,
"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,57 tỷ",Diamond Riverside (City Gate Towers 2),73 m²,Đã bàn giao,"35,21 triệu/m²",2 phòng,,19,,,Đông Nam,Đông Bắc,
"Phường Tân Tạo, Bình Tân, Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",695 triệu,Lê Thành Tân Tạo,35 m²,Chưa bàn giao,"19,86 triệu/m²",1 phòng,1 phòng,14,,,,Tây,
"Đường Số 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,3 tỷ",,97 m²,Chưa bàn giao,"64,95 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh",5 tỷ,Hà Đô Centrosa Garden,53 m²,Đã bàn giao,"94,34 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,5 tỷ",Akari City,75 m²,Đã bàn giao,"46,67 triệu/m²",2 phòng,2 phòng,3,,,,,
"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","1,39 tỷ",Melody Residences,69 m²,Đã bàn giao,"20,14 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Xô Viết Nghệ Tĩnh, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh",2 tỷ,,62 m²,Chưa bàn giao,"32,26 triệu/m²",2 phòng,1 phòng,,,,Đông Bắc,Đông Bắc,
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","2,75 tỷ",Oriental Plaza (Âu Cơ Tower),77 m²,Đã bàn giao,"35,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Đường Nam Hòa, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",,86 m²,Đã bàn giao,"22,09 triệu/m²",2 phòng,,11,,Nội thất đầy đủ,,,
"Đường Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","2,25 tỷ",Carina Plaza,105 m²,Đã bàn giao,"21,43 triệu/m²",2 phòng,2 phòng,,,,Nam,Bắc,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,2 tỷ",Saigon Riverside Complex Q7,73 m²,Đã bàn giao,"30,14 triệu/m²",2 phòng,2 phòng,,,,,,
"595, Đường Cách Mạng Tháng 8, Phường 15, Quận 10, Tp Hồ Chí Minh","1,95 tỷ",,43 m²,Đã bàn giao,"45,35 triệu/m²",2 phòng,1 phòng,2,,,,,
"Đường Vành Đai 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",,73 m²,Chưa bàn giao,"30,14 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",62 tỷ,Vinhomes Grand Park,398 m²,Chưa bàn giao,"155,78 triệu/m²",4 phòng,,,,,,,
"Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,12 tỷ",Vista Verde,83 m²,Đã bàn giao,"25,54 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"961, 961 Đường Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh",5 tỷ,An Phú Apartment,153 m²,Đã bàn giao,"32,68 triệu/m²",3 phòng,3 phòng,18,,,,Tây Bắc,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,4 tỷ",Mizuki Park,86 m²,Đã bàn giao,"39,53 triệu/m²",3 phòng,,,,,,,
"Số 114, An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",888 triệu,The Avila,52 m²,Đã bàn giao,"17,08 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây,  Quận 7, Hồ Chí Minh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","3,9 tỷ",Eco Green Sài Gòn,72 m²,Đã bàn giao,"54,17 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,5 tỷ",City Gate Towers,92 m²,Đã bàn giao,"27,17 triệu/m²",3 phòng,2 phòng,,,Nhà trống,,,Căn góc
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Flora Novia,57 m²,Đã bàn giao,"35,09 triệu/m²",2 phòng,2 phòng,,,,,,
"Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","1,4 tỷ",,50 m²,Đã bàn giao,28 triệu/m²,1 phòng,,,Đang chờ sổ,,,,
"68 Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,6 tỷ",Sky Garden 3,57 m²,Đã bàn giao,"45,61 triệu/m²",2 phòng,1 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Song Hành, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh","2,28 tỷ",,53.43 m²,Chưa bàn giao,"42,67 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,26 tỷ",Belleza Apartment,76 m²,Đã bàn giao,"29,74 triệu/m²",2 phòng,2 phòng,,,,Nam,Bắc,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,42 tỷ",Celadon City,53 m²,Đã bàn giao,"45,66 triệu/m²",1 phòng,1 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,35 tỷ",Saigon Riverside Complex Q7,68 m²,Chưa bàn giao,"34,56 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh","1,2 tỷ",HQC Plaza,70 m²,Đã bàn giao,"17,14 triệu/m²",2 phòng,,8,,,,,Căn góc
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,83 tỷ",River Panorama (The Garden Bay),65 m²,Đã bàn giao,"28,15 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",Lexington Residence,48 m²,Đã bàn giao,"39,58 triệu/m²",1 phòng,1 phòng,,,,,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,22 tỷ",Flora Novia,56 m²,Đã bàn giao,"39,64 triệu/m²",2 phòng,1 phòng,,,,Đông Bắc,Đông Nam,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","3,4 tỷ",The Pegasuite,92 m²,Đã bàn giao,"36,96 triệu/m²",3 phòng,2 phòng,,,,,,
"830, Võ Văn Kiệt, Phường 5, Quận 5, Tp Hồ Chí Minh","1,479000009 tỷ",,42.4 m²,Đã bàn giao,"34,88 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,,,,
"Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","1,03 tỷ",,50 m²,Đã bàn giao,"20,6 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh","1,45 tỷ",Chung cư Tôn Thất Thuyết,63 m²,Đã bàn giao,"23,02 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,98 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"42,13 triệu/m²",1 phòng,1 phòng,,,,,,
"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","3,1 tỷ",Carillon 7,77 m²,Đã bàn giao,"40,26 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","1,8 tỷ",,51 m²,Đã bàn giao,"35,29 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","4,85 tỷ",Kingdom 101,73 m²,Đã bàn giao,"66,44 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,
"436, Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,1 tỷ",Hiệp Thành Building,86 m²,Đã bàn giao,"24,42 triệu/m²",2 phòng,2 phòng,,,,Bắc,,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,9 tỷ",The Pegasuite,75 m²,Đã bàn giao,"38,67 triệu/m²",2 phòng,2 phòng,,,,,,
"Đào Trinh Nhất, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,05 tỷ",Căn hộ Linh Tây Tower,66 m²,Chưa bàn giao,"31,06 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 34-35, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","1,61 tỷ",Saigon Royal Residence,70 m²,Đã bàn giao,23 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,19 tỷ",Vinhomes Grand Park,50 m²,Đã bàn giao,"23,8 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,8 tỷ",Akari City,75 m²,Đã bàn giao,"37,33 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","2,75 tỷ",,66 m²,Chưa bàn giao,"41,67 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,Đông Nam,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,5 tỷ",Saigon Riverside Complex Q7,69 m²,Đã bàn giao,"36,23 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,Nhà trống,,,
"Đường 4, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,299999 tỷ",Moonlight Avenue,52 m²,Chưa bàn giao,"44,23 triệu/m²",1 phòng,1 phòng,,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",Vinhomes Grand Park,68 m²,Đã bàn giao,"38,24 triệu/m²",2 phòng,2 phòng,16,,,,Tây Bắc,
"961, hau giang p11 q 6, Phường 11, Quận 6, Tp Hồ Chí Minh","1,8 tỷ",,48 m²,Đã bàn giao,"37,5 triệu/m²",1 phòng,1 phòng,18,,,,Bắc,
"Đường 3 Tháng 2, Phường 14, Quận 10, Tp Hồ Chí Minh",4 tỷ,,87 m²,Chưa bàn giao,"45,98 triệu/m²",2 phòng,2 phòng,6,Đã có sổ,,,,
"102, Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,75 tỷ",Topaz Home,53 m²,Đã bàn giao,"33,02 triệu/m²",2 phòng,2 phòng,,,,,,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,6 tỷ",The Pegasuite,60 m²,Đã bàn giao,"43,33 triệu/m²",2 phòng,1 phòng,,,,,,
"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","2,95 tỷ",Carillon 7,72 m²,Đã bàn giao,"40,97 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh","10,6 tỷ",,140 m²,Chưa bàn giao,"75,71 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,Đã có sổ,Nội thất cao cấp,,,
