DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,6 tỷ",Hoàng Anh Gold House (Hoàng Anh An Tiến),120 m²,Đã bàn giao,"21,67 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Đường Số 621, Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,35 tỷ",,60 m²,Đã bàn giao,"22,5 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,68 tỷ",Vinhomes Grand Park,70 m²,Đã bàn giao,"38,29 triệu/m²",2 phòng,2 phòng,4,,,,Tây Bắc,
"số 584 Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp.HCM, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","4,972 tỷ",The Infiniti Riviera Point,79 m²,Chưa bàn giao,"62,94 triệu/m²",2 phòng,2 phòng,21,,,Đông Bắc,,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,85 tỷ",Topaz City,95 m²,Đã bàn giao,30 triệu/m²,2 phòng,2 phòng,,,Nội thất đầy đủ,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,49 tỷ",Dream Home Riverside,55 m²,Chưa bàn giao,"27,09 triệu/m²",2 phòng,2 phòng,,,,,,
"Lê Đức Thọ, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",2 tỷ,Gia Phát Apartment,54 m²,Đã bàn giao,"37,04 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","1,5 tỷ",Conic Đông Nam Á,65 m²,Đã bàn giao,"23,08 triệu/m²",2 phòng,1 phòng,,,,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,49 tỷ",Dream Home Riverside,55 m²,Chưa bàn giao,"27,09 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,68 tỷ",Vinhomes Grand Park,47 m²,Chưa bàn giao,"35,74 triệu/m²",1 phòng,,,,,,,
"Huỳnh Văn Chính, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh","1,48 tỷ",Chung cư Huỳnh Văn Chính,55 m²,Đã bàn giao,"26,91 triệu/m²",2 phòng,,,Đã có sổ,,,,
"D2, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",3 tỷ,Saigonland Apartment,75 m²,Đã bàn giao,40 triệu/m²,2 phòng,2 phòng,,,,,,Căn góc
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,14 tỷ",Celadon City,63.8 m²,Đã bàn giao,"49,22 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,6 tỷ",Sky 9,125 m²,Đã bàn giao,"28,8 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","2,5 tỷ",Richmond City,66 m²,Đã bàn giao,"37,88 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,5 tỷ",Dream Home Riverside,62 m²,Chưa bàn giao,"24,19 triệu/m²",2 phòng,2 phòng,,,,,,
"Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",2 tỷ,,53 m²,Đã bàn giao,"37,74 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,Nhà trống,,,
"Lý Thường Kiệt, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh","39,9 tỷ",,269 m²,Đã bàn giao,"148,33 triệu/m²",nhiều hơn 10 phòng,,,,,,,
"18/1, Nguyễn Thị Sóc, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh","1,05 tỷ",HQC Hóc Môn,53 m²,Đã bàn giao,"19,81 triệu/m²",2 phòng,2 phòng,7,,,,,
"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,53 tỷ",The Era Town (A1 Riverside),90 m²,Đã bàn giao,17 triệu/m²,2 phòng,2 phòng,,,,Bắc,Nam,
"10A, Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","2,05 tỷ",Toky Tower,62 m²,Đã bàn giao,"33,06 triệu/m²",2 phòng,2 phòng,8,,,,,
"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,55 tỷ",The Era Town (A1 Riverside),48 m²,Đã bàn giao,"32,29 triệu/m²",1 phòng,1 phòng,,,,Bắc,Nam,
"Chung Cư Trần Kế Xương Tầng Trệt, Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","4,2 tỷ",,52 m²,Đã bàn giao,"80,77 triệu/m²",2 phòng,2 phòng,,,,Đông Bắc,Đông Bắc,
"Số 01, 104A, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,35 tỷ",Diamond Island (Đảo Kim Cương),48 m²,Đã bàn giao,"69,79 triệu/m²",2 phòng,2 phòng,,,,,,
"265-197, Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","4,3 tỷ",Saigon Mia,83 m²,Chưa bàn giao,"51,81 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Bắc,
"Đường Số 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,68 tỷ",,85 m²,Đã bàn giao,"19,76 triệu/m²",2 phòng,3 phòng,,,,Nam,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",5 tỷ,Akari City,99 m²,Chưa bàn giao,"50,51 triệu/m²",3 phòng,,,,,,,Căn góc
"341/13A, Khuông Việt, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",2 tỷ,Khuông Việt,55 m²,Đã bàn giao,"36,36 triệu/m²",2 phòng,1 phòng,,,,,,
"Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,85 tỷ",An Gia Skyline,83 m²,Đã bàn giao,"34,34 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","4,9 tỷ",Phân khu The Peak - Midtown Phú Mỹ Hưng,80 m²,Đã bàn giao,"61,25 triệu/m²",2 phòng,,,Đang chờ sổ,,,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Flora Novia,57 m²,Đã bàn giao,"38,6 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Trãi, Phường 14, Quận 5, Tp Hồ Chí Minh","1,54 tỷ",,1 m²,Đã bàn giao,"1,54 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"312, Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh","2,31 tỷ",Chung cư 312 Lạc Long Quân,64 m²,Đã bàn giao,"36,09 triệu/m²",2 phòng,2 phòng,7,,,,,
"đường 57, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","2,2 tỷ",,74 m²,Đã bàn giao,"29,73 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Song Hành Quốc Lộ 22, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh","1,6 tỷ",,51 m²,Chưa bàn giao,"31,37 triệu/m²",1 phòng,,,,,,,
"Đường Ba Vân, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","2,98 tỷ",,56 m²,Đã bàn giao,"53,21 triệu/m²",3 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2 tỷ,PiCity High Park,57 m²,Đã bàn giao,"35,09 triệu/m²",2 phòng,1 phòng,,,,,,
"D1, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","4,15 tỷ",Wilton Tower,70 m²,Đã bàn giao,"59,29 triệu/m²",2 phòng,2 phòng,,,,,,
"Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","2,25 tỷ",Chung cư Gò Dầu 2,74 m²,Đã bàn giao,"30,41 triệu/m²",3 phòng,2 phòng,,,,Đông Bắc,Tây Bắc,
"42/29, Hẻm 42 Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Tp Hồ Chí Minh",860 triệu,,32 m²,Chưa bàn giao,"26,88 triệu/m²",1 phòng,1 phòng,2,,,Tây Nam,Tây Nam,
"Thanh Đa, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh","2,7 tỷ",Thanh Đa View,70 m²,Đã bàn giao,"38,57 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4 tỷ,Eco Green Sài Gòn,95 m²,Đã bàn giao,"42,11 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","4,55 tỷ",Đất Phương Nam,141 m²,Đã bàn giao,"32,27 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"Số 636 A, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","2,7 tỷ",Soho Premier,70 m²,Đã bàn giao,"38,57 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"phan chu trinh, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","2,55 tỷ",,65 m²,Đã bàn giao,"39,23 triệu/m²",2 phòng,,,,,,,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","2,5 tỷ",Căn hộ RichStar,64 m²,Đã bàn giao,"39,06 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,,
"Số 636 A, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","3,6 tỷ",Soho Premier,96 m²,Đã bàn giao,"37,5 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,1 tỷ",PiCity High Park,58 m²,Chưa bàn giao,"36,21 triệu/m²",2 phòng,1 phòng,6,,,,Đông,
"Tăng Nhơn Phú, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,1 tỷ",9 View Apartment,58 m²,Đã bàn giao,"36,21 triệu/m²",2 phòng,2 phòng,,,,,,
"Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","3,7 tỷ",Đất Phương Nam,110 m²,Đã bàn giao,"33,64 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"41, Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","2,6 tỷ",Chung Cư 41Bis Điện Biên Phủ,60 m²,Đã bàn giao,"43,33 triệu/m²",2 phòng,,,,,,,Căn góc
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","1,9999 tỷ",The Park Residence,74 m²,Đã bàn giao,"27,03 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","3,375 tỷ",Eco Green Sài Gòn,60 m²,Đã bàn giao,"56,25 triệu/m²",2 phòng,2 phòng,,,,,,
"S3 The Rainbow, Hẻm 408 Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,18 tỷ",,59 m²,Đã bàn giao,"36,95 triệu/m²",2 phòng,1 phòng,26,,,Đông Bắc,Tây Nam,
"326/1, Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","2,85 tỷ",Chung cư Thế Kỷ 21,80 m²,Đã bàn giao,"35,63 triệu/m²",2 phòng,,,,,Đông,,
"Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh","1,05 tỷ",HQC Plaza,55 m²,Đã bàn giao,"19,09 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","1,73 tỷ",The Park Residence,61.47 m²,Đã bàn giao,"28,14 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,5 tỷ",Hưng Phát Silver Star,76 m²,Đã bàn giao,"32,89 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,24 tỷ",Saigon Riverside Complex Q7,66 m²,Đã bàn giao,"33,94 triệu/m²",2 phòng,,,,,,,
"Đường Số 12, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,5 tỷ",,73 m²,Chưa bàn giao,"61,64 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","6,4 tỷ",Green River - Quận 8,151 m²,Đã bàn giao,"42,38 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Hẻm 207 Lê Văn Sỹ, Phường 13, Quận 3, Tp Hồ Chí Minh","5,1 tỷ",,30 m²,Đã bàn giao,170 triệu/m²,2 phòng,1 phòng,,,,Đông Nam,Đông Nam,
"Nguyễn Thị Định, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",Citi Esto,59 m²,Đã bàn giao,"30,51 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Tây Bắc,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,55 tỷ",Flora Novia,60 m²,Đã bàn giao,"42,5 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,Căn góc
"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh","4,8 tỷ",Hà Đô Centrosa Garden,62 m²,Đã bàn giao,"77,42 triệu/m²",2 phòng,1 phòng,,Giấy tờ khác,,,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,55 tỷ",Flora Novia,60 m²,Đã bàn giao,"42,5 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,8 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"33,96 triệu/m²",2 phòng,,,,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,88 tỷ",Akari City,75 m²,Đã bàn giao,"38,4 triệu/m²",2 phòng,2 phòng,,,,,,
"Song Hành, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","11,3 tỷ",Jamila Khang Điền,200 m²,Đã bàn giao,"56,5 triệu/m²",3 phòng,4 phòng,23,,,,,
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,45 tỷ",EHome 3,50 m²,Đã bàn giao,29 triệu/m²,1 phòng,1 phòng,5,,,Đông,,
"Đường Số 11, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",,54 m²,Chưa bàn giao,"31,48 triệu/m²",2 phòng,1 phòng,19,,,,,
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","3,7 tỷ",Richmond City,66 m²,Đã bàn giao,"56,06 triệu/m²",2 phòng,,,,,,,
"49C, Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh","3,3 tỷ",,58 m²,Đã bàn giao,"56,9 triệu/m²",2 phòng,1 phòng,,,Nội thất đầy đủ,,,Căn góc
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,881 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"31,35 triệu/m²",2 phòng,2 phòng,11,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,75 tỷ",Vinhomes Grand Park,69 m²,Đã bàn giao,"39,86 triệu/m²",2 phòng,2 phòng,,,,Đông,Đông,
"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,35 tỷ",The Vista An Phú,101 m²,Đã bàn giao,"52,97 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Tăng Nhơn Phú, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",9 View Apartment,58 m²,Đã bàn giao,"39,66 triệu/m²",2 phòng,2 phòng,,,,,,
"Khu phố 3, An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","8,5 tỷ",Estella Heights,104 m²,Đã bàn giao,"81,73 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"90A, Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh","6,5 tỷ",Xi Grand Court,72 m²,Chưa bàn giao,"90,28 triệu/m²",2 phòng,2 phòng,10,,,,Bắc,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,89 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"31,5 triệu/m²",2 phòng,1 phòng,10,,,,,
"Đường Số 63, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",,60 m²,Đã bàn giao,"36,67 triệu/m²",2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,3 tỷ",The Estella,98 m²,Đã bàn giao,"64,29 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,4 tỷ",Celadon City,53 m²,Đã bàn giao,"45,28 triệu/m²",1 phòng,1 phòng,,,,,,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4 tỷ,The Sun Avenue,76 m²,Chưa bàn giao,"52,63 triệu/m²",2 phòng,2 phòng,9,,,Đông Bắc,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,885 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"31,42 triệu/m²",2 phòng,,10,,Nội thất cao cấp,,,
"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,5 tỷ",The Vista An Phú,135 m²,Đã bàn giao,"48,15 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nhà trống,,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,75 tỷ",Orchid Park,75 m²,Đã bàn giao,"23,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,6 tỷ",Fresca Riverside,110 m²,Đã bàn giao,"50,91 triệu/m²",2 phòng,,1,Đã có sổ,,,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,88 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"31,33 triệu/m²",2 phòng,2 phòng,11,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,25 tỷ",Vinhomes Grand Park,30 m²,Đã bàn giao,"41,67 triệu/m²",1 phòng,1 phòng,29,,,,Tây Nam,
"Đường Số 11, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",300 triệu,,72.33 m²,Chưa bàn giao,"4,15 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,,,Tây,
"16, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","2,15 tỷ",Sky Center,36 m²,Chưa bàn giao,"59,72 triệu/m²",1 phòng,1 phòng,10,,,,Tây,
"16, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","1,89 tỷ",Sky Center,36 m²,Đã bàn giao,"52,5 triệu/m²",1 phòng,1 phòng,2,,,,Nam,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,849999 tỷ",Lavida Plus,75 m²,Đã bàn giao,38 triệu/m²,2 phòng,2 phòng,18,,,,Đông Nam,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",Saigon Riverside Complex Q7,53 m²,Chưa bàn giao,"40,57 triệu/m²",1 phòng,1 phòng,18,,,,Tây,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,6 tỷ",Lumiere Boulevard,68 m²,Chưa bàn giao,"67,65 triệu/m²",2 phòng,,,,,,,
"Đường 59, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","2,35 tỷ",,79 m²,Đã bàn giao,"29,75 triệu/m²",3 phòng,2 phòng,,,Nhà trống,,,Căn góc
"9, Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,263 tỷ",,35 m²,Chưa bàn giao,"64,66 triệu/m²",1 phòng,1 phòng,21,,,,Bắc,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,85 tỷ",Vinhomes Grand Park,70 m²,Đã bàn giao,"40,71 triệu/m²",2 phòng,2 phòng,7,,,,Tây Nam,
"Lương Định Của, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,786 tỷ",De Capella,86 m²,Đã bàn giao,"55,65 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","4,606 tỷ",Central Premium,87 m²,Đã bàn giao,"52,94 triệu/m²",2 phòng,2 phòng,21,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,35 tỷ",Centum Wealth Complex,68 m²,Đã bàn giao,"34,56 triệu/m²",2 phòng,2 phòng,,,,,,
"Ngô Chí Quốc, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,89 tỷ",TDH RiverView,62 m²,Đã bàn giao,"30,48 triệu/m²",2 phòng,2 phòng,11,,,Đông Nam,Tây,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,2 tỷ",Hoàng Anh Gold House (Hoàng Anh An Tiến),242 m²,Đã bàn giao,"17,36 triệu/m²",4 phòng,,,Đã có sổ,,Đông Bắc,Tây Nam,
"Đường Thạnh Lộc 2, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh","1,9 tỷ",,56 m²,Đã bàn giao,"33,93 triệu/m²",1 phòng,1 phòng,20,,,,,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,75 tỷ",The Sun Avenue,76 m²,Đã bàn giao,"49,34 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Tây Bắc,
"Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,86 tỷ",Homyland 3 (Homyland Riverside),81 m²,Chưa bàn giao,"35,31 triệu/m²",2 phòng,,,,,,,
"Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","1,05 tỷ",Chung cư Tân Mỹ,36 m²,Chưa bàn giao,"29,17 triệu/m²",1 phòng,1 phòng,1,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,36 tỷ",Vinhomes Grand Park,34 m²,Đã bàn giao,40 triệu/m²,1 phòng,1 phòng,11,,,,Tây,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","8,6 tỷ",Eco Green Sài Gòn,170 m²,Đã bàn giao,"50,59 triệu/m²",3 phòng,3 phòng,,,,,,
"530a, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","1,3 tỷ",,32.2 m²,Chưa bàn giao,"40,37 triệu/m²",1 phòng,,44,,Nội thất đầy đủ,,,
"Số 3, Đường Dương Quảng Hàm, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh","3,1 tỷ",Osimi Tower,75 m²,Đã bàn giao,"41,33 triệu/m²",3 phòng,2 phòng,,,Nội thất cao cấp,,,
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,95 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"36,79 triệu/m²",1 phòng,1 phòng,,,,,,
"717, Đường Sư Vạn Hạnh, Phường 9, Quận 5, Tp Hồ Chí Minh","3,5 tỷ",,69.3 m²,Đã bàn giao,"50,51 triệu/m²",2 phòng,1 phòng,7,,,,Tây,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,65 tỷ",Hoàng Anh Gold House (Hoàng Anh An Tiến),119 m²,Đã bàn giao,"22,27 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
