DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"125 an bình, Hẻm 8 Phạm Văn Đồng, Phường Linh Xuân (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",15 tỷ,,300 m²,Chưa bàn giao,50 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","11,2 tỷ",Căn hộ D’Lusso,175 m²,Đã bàn giao,64 triệu/m²,5 phòng,4 phòng,,Đã có sổ,,,,
"33, 33 Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,6 tỷ",Chung cư Phúc Yên,90 m²,Đã bàn giao,"28,89 triệu/m²",2 phòng,2 phòng,12,,,,Tây Bắc,
"121 Lô A, Cư xá Thanh Đa, Đường Bình Quới, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh","2,2 tỷ",,44 m²,Đã bàn giao,50 triệu/m²,2 phòng,1 phòng,1,,,,,
"Nguyễn Chí Thanh Phường, Phường 6, Quận 10, Tp Hồ Chí Minh","2,8 tỷ",,46 m²,Chưa bàn giao,"60,87 triệu/m²",3 phòng,,2,,,Đông,Đông,
"Chung Cư Trần Kế Xương Tầng Trệt, Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","4,2 tỷ",,52 m²,Đã bàn giao,"80,77 triệu/m²",2 phòng,2 phòng,,,,,Đông Bắc,
"006, Khu Dân Cư Thới An, Phường Thới An, Quận 12, Tp Hồ Chí Minh","4,9 tỷ",,141 m²,Đã bàn giao,"34,75 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"35/12, Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","2,45 tỷ",,66 m²,Đã bàn giao,"37,12 triệu/m²",2 phòng,1 phòng,5,,,,,
"Số 132, Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh","4,4 tỷ",Masteri Millennium,65 m²,Đã bàn giao,"67,69 triệu/m²",2 phòng,2 phòng,,,,,,
"1, Hẻm 29 Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,55 tỷ",,43 m²,Đã bàn giao,"36,05 triệu/m²",2 phòng,1 phòng,6,,,,Nam,
"01, Đường Số 11, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,95 tỷ",,47 m²,Đã bàn giao,"41,49 triệu/m²",2 phòng,1 phòng,,,,,,
"VÕ CHÍ CÔNG, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,6 tỷ",,58 m²,Chưa bàn giao,"27,59 triệu/m²",2 phòng,1 phòng,,,,,,
"Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",600 triệu,Dragon Hill Residence And Suites 1,114 m²,Chưa bàn giao,"5,26 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Trung Mỹ Tây 2A, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","1,35 tỷ",,66 m²,Đã bàn giao,"20,45 triệu/m²",2 phòng,2 phòng,14,,,,Đông,
"Xa Lộ Hà Nội, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,1 tỷ",,53 m²,Chưa bàn giao,"20,75 triệu/m²",1 phòng,,,Đang chờ sổ,Nội thất cao cấp,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,25 tỷ",Vinhomes Grand Park,35 m²,Đã bàn giao,"35,71 triệu/m²",1 phòng,1 phòng,14,,,,Đông Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",The Origami – Vinhomes Grand Park,43 m²,Đã bàn giao,"51,16 triệu/m²",2 phòng,1 phòng,16,,,,Tây Nam,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",Sky 9_Tháp CT1 và CT2,50 m²,Đã bàn giao,35 triệu/m²,2 phòng,1 phòng,11,,,,Đông Bắc,
"Đường 7, Phường An Lạc A, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","3,05 tỷ",Moonlight Park View,71 m²,Đã bàn giao,"42,96 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,5 tỷ",Centum Wealth Complex,68 m²,Đã bàn giao,"36,76 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,35 tỷ",Vinhomes Grand Park,69 m²,Đã bàn giao,"34,06 triệu/m²",2 phòng,2 phòng,30,,,,Đông Bắc,
"196, 196 Số 195 Cao Lỗ, phường 4, quận 8, Tp.HCM, Phường 4, Quận 8, Tp Hồ Chí Minh","3,05 tỷ",Topaz Elite,92 m²,Đã bàn giao,"33,15 triệu/m²",3 phòng,2 phòng,15,,,,Đông Nam,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,35 tỷ",New Saigon-Hoàng Anh Gia Lai 3,100 m²,Đã bàn giao,"23,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,5 tỷ",New Saigon-Hoàng Anh Gia Lai 3,121 m²,Chưa bàn giao,"20,66 triệu/m²",3 phòng,3 phòng,,,,,,
"279, Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","1,6 tỷ",,72 m²,Đã bàn giao,"22,22 triệu/m²",2 phòng,1 phòng,12,,,,Nam,
"Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,65 tỷ",CTL Tower,70 m²,Đã bàn giao,"23,57 triệu/m²",2 phòng,2 phòng,,,,,,
"295, Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","2,36 tỷ",,50 m²,Đã bàn giao,"47,2 triệu/m²",1 phòng,1 phòng,9,,,,Đông Nam,
"Đường C8, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,3 tỷ",Chung cư Tây Thạnh,72 m²,Đã bàn giao,"31,94 triệu/m²",2 phòng,2 phòng,1,,,,Tây Bắc,
"đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","1,95 tỷ",The ParkLand Q12,65 m²,Đã bàn giao,30 triệu/m²,2 phòng,2 phòng,12,Đang chờ sổ,,,,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","3,8 tỷ",Khu căn hộ Chánh Hưng Giai Việt,115 m²,Đã bàn giao,"33,04 triệu/m²",2 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Lô A2, Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,95 tỷ",,64.7 m²,Đã bàn giao,"30,14 triệu/m²",2 phòng,2 phòng,5,,,,Nam,
"2, Đường Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",900 triệu,,54 m²,Đã bàn giao,"16,67 triệu/m²",2 phòng,2 phòng,,,,,,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,75 tỷ",Sunrise CityView,38 m²,Đã bàn giao,"46,05 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,,
"Đường Số 46, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,2 tỷ",,44 m²,Đã bàn giao,"27,27 triệu/m²",1 phòng,1 phòng,4,,,,Bắc,
"Đường N3, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","4,95 tỷ",,97 m²,Đã bàn giao,"51,03 triệu/m²",2 phòng,2 phòng,7,,,,,
"Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","1,75 tỷ",,64 m²,Chưa bàn giao,"27,34 triệu/m²",2 phòng,1 phòng,17,Đã có sổ,,,,
"Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","3,85 tỷ",,75 m²,Chưa bàn giao,"51,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Thạnh Lộc 27, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh","1,3 tỷ",,50 m²,Chưa bàn giao,26 triệu/m²,2 phòng,2 phòng,,,,,,
"số 8, số 8 số 8 Hoàng Minh Giám, Phường 9, Phú Nhuận, Hồ Chí Minh, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","1,025 tỷ",Garden Gate,1 m²,Đã bàn giao,"1,025 tỷ/m²",2 phòng,2 phòng,9,Đã có sổ,,,,
"Gò Cát, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,99 tỷ",,60 m²,Đã bàn giao,"33,17 triệu/m²",1 phòng,,,,,,,
"436, 436 Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","1,55 tỷ",Hiệp Thành Building,56 m²,Đã bàn giao,"27,68 triệu/m²",1 phòng,1 phòng,8,,,,Tây Bắc,
"C 53, Hẻm 17 Dương Đình Nghệ, Phường 8, Quận 11, Tp Hồ Chí Minh","1,9 tỷ",,58 m²,Đã bàn giao,"32,76 triệu/m²",2 phòng,1 phòng,5,,,,,
"Nguyễn Văn Linh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","3,563 tỷ",,69 m²,Chưa bàn giao,"51,64 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"171A, Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh","4,1 tỷ",Carillon 1,85 m²,Đã bàn giao,"48,24 triệu/m²",2 phòng,2 phòng,,,,,,
"Chung Cư Ngô Tất Tố 76C, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,85 tỷ",,68.5 m²,Đã bàn giao,"41,61 triệu/m²",2 phòng,1 phòng,,,,Nam,Bắc,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,900000009 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Phạm Văn Đồng, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,8 tỷ",St Moritz,79 m²,Đã bàn giao,"60,76 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"D1A 1609, Tạ Quang Bửu, Phường 4, Quận 8, Tp Hồ Chí Minh","2,62 tỷ",,77.64 m²,Đã bàn giao,"33,75 triệu/m²",2 phòng,2 phòng,16,,,,Tây Bắc,
"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,25 tỷ",,65 m²,Đã bàn giao,"19,23 triệu/m²",2 phòng,2 phòng,,,Nhà trống,Đông Nam,,
"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","2,5 tỷ",,90 m²,Đã bàn giao,"27,78 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Hồng Bàng, Phường 12, Quận 5, Tp Hồ Chí Minh","5,8 tỷ",Hùng Vương Plaza,130 m²,Đã bàn giao,"44,62 triệu/m²",3 phòng,3 phòng,,,,,,
"Bát Nàn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,25 tỷ",One Verandah Mapletree,82 m²,Đã bàn giao,"76,22 triệu/m²",2 phòng,2 phòng,11,,,,Tây Nam,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",3 tỷ,,91 m²,Đã bàn giao,"32,97 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Đông Nam,,
"Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","4,5 tỷ",,109 m²,Đã bàn giao,"41,28 triệu/m²",2 phòng,,,,,,,
"Lô 1.16 và 1.17, Mai Chí Thọ, Phường Thủ Thiêm (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",14 tỷ,The Metropole Thủ Thiêm,86 m²,Đã bàn giao,"162,79 triệu/m²",2 phòng,2 phòng,4,,Nhà trống,,,
"153 – 161, Lương Nhữ Học, Phường 11, Quận 5, Tp Hồ Chí Minh","3,95 tỷ",Chung cư Sao Mai,90 m²,Đã bàn giao,"43,89 triệu/m²",2 phòng,2 phòng,4,Đã có sổ,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2 tỷ,Saigon Riverside Complex Q7,70 m²,Đã bàn giao,"28,57 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,55 tỷ",Cantavil An Phú - Cantavil Premier,80 m²,Đã bàn giao,"44,38 triệu/m²",3 phòng,1 phòng,,Đã có sổ,,,,
"Số 114, An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh","1,93 tỷ",The Avila,72 m²,Đã bàn giao,"26,81 triệu/m²",2 phòng,,18,,,,,
"53, Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,37 tỷ",Phú Thạnh Apartment,45 m²,Đã bàn giao,"30,44 triệu/m²",1 phòng,1 phòng,17,,,,Đông,
"Đường số 2, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,HQC Bình Trưng Đông (Blue Sky Tower),56 m²,Chưa bàn giao,"35,71 triệu/m²",8 phòng,3 phòng,8,,,,Tây Bắc,
"128, Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","5,3 tỷ",,68 m²,Đã bàn giao,"77,94 triệu/m²",2 phòng,2 phòng,9,,,Đông Nam,Đông Nam,
"Đường Số 9, Phường Phước Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,39 tỷ",,45 m²,Chưa bàn giao,"30,89 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Thị Búp, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","1,85 tỷ",The Landmark 81 - Vinhomes Central Park,59 m²,Đã bàn giao,"31,36 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,,
"20, Đường Lê Thị Chợ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","4,5 tỷ",,110 m²,Đã bàn giao,"40,91 triệu/m²",3 phòng,2 phòng,31,,,,Tây Bắc,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,65 tỷ",Lavida Plus,50 m²,Chưa bàn giao,53 triệu/m²,1 phòng,1 phòng,31,,,,,
"Chung Cư Nhiêu Tứ 1, Đường Hoa Sứ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","3,2 tỷ",Chung cư Nhiêu Tứ,68 m²,Đã bàn giao,"47,06 triệu/m²",2 phòng,1 phòng,6,,,,Đông,
"Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,68 tỷ",Jamona City,86 m²,Chưa bàn giao,"19,53 triệu/m²",2 phòng,,,,,,,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,32 tỷ",Chung cư Bông Sao,68 m²,Đã bàn giao,"19,41 triệu/m²",2 phòng,2 phòng,9,,,Đông Nam,Tây Bắc,
"Số 504, Nguyễn Tất Thành, Phường 18, Quận 4, Tp Hồ Chí Minh","1,45 tỷ",Riva Park,75 m²,Đã bàn giao,"19,33 triệu/m²",2 phòng,2 phòng,9,,,Đông Nam,Tây Bắc,
"30, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",4S Riverside Linh Đông,70 m²,Đã bàn giao,"37,14 triệu/m²",2 phòng,2 phòng,15,,,,Tây,
"Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,651 tỷ",,60 m²,Chưa bàn giao,"27,52 triệu/m²",2 phòng,1 phòng,,,Nhà trống,,,
"Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",800 triệu,,53 m²,Chưa bàn giao,"15,09 triệu/m²",2 phòng,,,,,,,
"Số 1351, Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,7 tỷ",Saigon Plaza Tower (Chung cư Huỳnh Tấn Phát),66 m²,Đã bàn giao,"25,76 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Tp H","1,95 tỷ",,78 m²,Đã bàn giao,25 triệu/m²,3 phòng,2 phòng,,,,,,
"116 Lô D, Hẻm 595 Cách Mạng Tháng Tám, Phường 15, Quận 10, Tp Hồ Chí Minh","2,1 tỷ",,41.4 m²,Chưa bàn giao,"50,72 triệu/m²",3 phòng,1 phòng,1,,,Đông Nam,Đông Nam,
"An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh","3,1 tỷ",The Everrich Infinity,44 m²,Đã bàn giao,"70,45 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 01, Bạch Đằng, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","4,95 tỷ",Sài Gòn Airport Plaza,89.9 m²,Đã bàn giao,"55,06 triệu/m²",2 phòng,2 phòng,3,,,,,
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Thành phố Hồ Chí Minh, Phường 16, Quận 8, Tp Hồ Chí Minh","2,68 tỷ",,92 m²,Đã bàn giao,"29,13 triệu/m²",3 phòng,2 phòng,,,,Tây Nam,Đông Bắc,
"180, Phạm Văn Bạch, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","3,4 tỷ",,76 m²,Chưa bàn giao,"44,74 triệu/m²",3 phòng,3 phòng,9,,,,Nam,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","2,1 tỷ",Căn hộ RichStar,70 m²,Đã bàn giao,30 triệu/m²,2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,55 tỷ",Vinhomes Grand Park,34 m²,Đã bàn giao,"45,59 triệu/m²",1 phòng,1 phòng,,,,Đông Bắc,,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,9 tỷ",Sunrise CityView,38 m²,Đã bàn giao,50 triệu/m²,1 phòng,1 phòng,,,,Nam,Bắc,
"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,999 tỷ",The Sun Avenue,43 m²,Chưa bàn giao,"46,49 triệu/m²",1 phòng,1 phòng,,,Nội thất đầy đủ,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,5 tỷ",Saigon Riverside Complex Q7,67 m²,Đã bàn giao,"37,31 triệu/m²",2 phòng,2 phòng,19,,,,Bắc,
"Nguyễn Duy Trinh, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,25 tỷ",Chung cư Mười Mẫu,41 m²,Đã bàn giao,"30,49 triệu/m²",1 phòng,1 phòng,4,,,,Tây Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,28 tỷ",Vinhomes Grand Park,59 m²,Chưa bàn giao,"38,64 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Tây Bắc,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","2,75 tỷ",Chung cư Phú Thọ,65 m²,Chưa bàn giao,"42,31 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,7 tỷ",EHome 3,60 m²,Đã bàn giao,"28,33 triệu/m²",2 phòng,2 phòng,,,,,Đông Nam,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","3,6 tỷ",Sunrise CityView,76 m²,Chưa bàn giao,"47,37 triệu/m²",1 phòng,2 phòng,36,,,,Đông,
"Đường Trường Lưu, Phường Long Trường, TP Thủ Đức, TP HCM, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,53 tỷ",MT Eastmark City,64 m²,Chưa bàn giao,"39,53 triệu/m²",2 phòng,1 phòng,12,,,,,
"239 – 241 – 278, 239 – 241 – 278  Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",Khu dân cư Thạnh Mỹ Lợi,64 m²,Chưa bàn giao,"28,13 triệu/m²",2 phòng,2 phòng,6,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,95 tỷ",Vinhomes Grand Park,69 m²,Chưa bàn giao,"42,75 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","1,32 tỷ",City Gate Towers,66 m²,Đã bàn giao,20 triệu/m²,2 phòng,2 phòng,9,,,Đông Nam,Tây Bắc,
"Mặt tiền Vành đai 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",202 triệu,,73 m²,Chưa bàn giao,"2,77 triệu/m²",2 phòng,2 phòng,7,,,,Tây Bắc,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",Vinhomes Grand Park,61 m²,Chưa bàn giao,"42,62 triệu/m²",2 phòng,,,,,,,
"Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh","16,5 tỷ",Vinhomes Golden River BaSon,116 m²,Đã bàn giao,"142,24 triệu/m²",3 phòng,2 phòng,,,Nội thất cao cấp,,,
"Lê Văn khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,4 tỷ",Hiệp Thành Building,82 m²,Đã bàn giao,"29,27 triệu/m²",2 phòng,2 phòng,7,,,,Đông,
"Cầu Thủ Thiêm, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",350 triệu,,64 m²,Chưa bàn giao,"5,47 triệu/m²",2 phòng,,,,,,,
"Hồng Lạc, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh","2,9 tỷ",,90 m²,Đã bàn giao,"32,22 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","1,37499999 tỷ",Lavida Plus,28.36 m²,Đã bàn giao,"48,48 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,,
"Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",621 triệu,Lê Thành Twin Towers,26 m²,Chưa bàn giao,"23,88 triệu/m²",1 phòng,1 phòng,1,Giấy tờ khác,,,,
"Phường Tân Tạo, Bình Tân, Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",590 triệu,Lê Thành Tân Tạo,38 m²,Đã bàn giao,"15,53 triệu/m²",1 phòng,1 phòng,10,Giấy tờ khác,,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,6 tỷ",Lumiere Boulevard,73 m²,Chưa bàn giao,"63,01 triệu/m²",2 phòng,,,,,,,
"Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,3 tỷ",,98 m²,Đã bàn giao,"33,67 triệu/m²",3 phòng,2 phòng,,,,,,
"29B Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh",26 tỷ,The MarQ,148 m²,Đã bàn giao,"175,68 triệu/m²",4 phòng,,,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Centum Wealth Complex,54 m²,Đã bàn giao,"40,74 triệu/m²",2 phòng,1 phòng,,,,,,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","2,95 tỷ",Chung cư Phú Thọ,65 m²,Đã bàn giao,"45,38 triệu/m²",2 phòng,1 phòng,,,,,,
"15B, Nguyễn Lương Bằng, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh","1,85 tỷ",,72.5 m²,Chưa bàn giao,"25,52 triệu/m²",2 phòng,2 phòng,,,,,,
"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,25 tỷ",,106 m²,Đã bàn giao,"30,66 triệu/m²",3 phòng,2 phòng,,,,,,
"Tôn Dật Tiên, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","4,7 tỷ",Green Valley,89 m²,Đã bàn giao,"52,81 triệu/m²",2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
